id,chr,start,end,-log10p,log2FC
chr12:12419679-12420541,chr12,12266745,12267607,8.485209752601108,0.7657447496789556
chr12:75723829-75724206,chr12,75330049,75330426,0.5990791162042539,-0.15871852081102775
chr12:112279692-112280714,chr12,111841888,111842910,0.4139349678938448,-0.717077245865199
chr12:53835295-53835568,chr12,53441511,53441784,0.6959142997145674,0.1716202954574696
chr12:111855896-111856750,chr12,111418092,111418946,0.20726705824173594,0.011554917140094215
chr12:118406590-118407364,chr12,117968785,117969559,63.81782216606127,2.706217042319162
chr12:53845668-53846606,chr12,53451884,53452822,0.06934903710891362,-0.7448917525954162
chr12:133194868-133195544,chr12,132618282,132618958,72.5306299468978,1.7963373946005796
chr12:49363664-49364443,chr12,48969881,48970660,23.709306853576546,1.2321899837990782
chr12:3599966-3603008,chr12,3490800,3493842,135.069649531998,1.8868410956203059
chr12:54338761-54339168,chr12,53944977,53945384,13.513916028102305,1.2187034404989459
chr12:31226343-31227186,chr12,31073409,31074252,0.3886136339074217,-0.36597460994806996
chr12:113908887-113910681,chr12,113471082,113472876,67.65426637171937,1.2851801002638046
chr12:56320739-56321628,chr12,55926955,55927844,0.6231558166593609,-0.7619041584430003
chr12:58087531-58088029,chr12,57693748,57694246,0.37715452983245984,-0.05061914273920219
chr12:20521616-20523122,chr12,20368682,20370188,10.996335525746844,0.5233095196915739
chr12:49212162-49212642,chr12,48818379,48818859,0.05032864800884555,-0.1644003934169143
chr12:63195657-63195909,chr12,62801877,62802129,1.0439601215267473,-0.005554280180030193
chr12:48921774-48922129,chr12,48527991,48528346,3.0527169686489137,-0.036831477182985975
chr12:45444202-45445386,chr12,45050419,45051603,123.52708639209787,2.622710233709425
chr12:53574025-53575150,chr12,53180241,53181366,0.18641912894234605,-0.6055944926377199
chr12:132293443-132293816,chr12,131808898,131809271,0.4180369646065516,-0.05198847284364465
chr12:6716080-6716790,chr12,6606914,6607624,0.2295680367906088,-0.06380102934437505
chr12:54360374-54360660,chr12,53966590,53966876,26.012398140344263,1.7875696383868753
chr12:3186011-3186968,chr12,3076845,3077802,1.2578138039698294,0.39242385964961096
chr12:6664425-6665336,chr12,6555259,6556170,0.09408510231923943,0.4478057122165013
chr12:32832130-32832978,chr12,32679196,32680044,0.21811173523138,-0.5635266922057159
chr12:117627650-117628488,chr12,117189845,117190683,2.390983133827804,0.13083020091049352
chr12:132514283-132514525,chr12,132029738,132029980,0.7641147137284492,0.0013218038723565664
chr12:62584768-62586268,chr12,62190987,62192487,20.93459995816748,0.6671642278380564
chr12:133140304-133140634,chr12,132563718,132564048,0.9691296903833164,-0.03952432299802229
chr12:108154394-108155137,chr12,107760617,107761360,1.8687345084215756,-0.7623500930467206
chr12:118573730-118574731,chr12,118135925,118136926,2.3920008907397814,0.4864252154251262
chr12:51785279-51785821,chr12,51391495,51392037,0.20970432204828016,-0.19099574817803028
chr12:115130008-115130242,chr12,114692203,114692437,17.962369013328683,1.9056579469841985
chr12:72056768-72057787,chr12,71662988,71664007,1.0505707024286317,-1.3502280850691255
chr12:99038272-99039483,chr12,98644494,98645705,0.09718023722949144,-0.46381999897286663
chr12:115104848-115105548,chr12,114667043,114667743,12.596811024415858,0.6786007999548054
chr12:33591763-33593050,chr12,33438828,33440115,170.1744006217836,2.7119130055350786
chr12:51441598-51442187,chr12,51047815,51048404,1.653067351413689,-0.15406481358885882
chr12:42631224-42632619,chr12,42237422,42238817,0.18652961777567842,-0.057195401581542994
chr12:7781003-7781248,chr12,7628407,7628652,2.7804861005874684,0.13538925049050735
chr12:133102168-133102604,chr12,132525582,132526018,0.2682718741904729,0.012254423605085055
chr12:42538125-42538902,chr12,42144323,42145100,0.6778920454223303,0.20974413781006285
chr12:122710054-122711371,chr12,122225507,122226824,2.0841187082435333,0.3059624002400808
chr12:44199630-44200405,chr12,43805827,43806602,0.43532815569741895,-0.26422905636919164
chr12:131943519-131943761,chr12,131458974,131459216,5.949163208788242,-0.0747189238883021
chr12:75784799-75785241,chr12,75391019,75391461,6.2810402227077775,-1.3474491645223017
chr12:93771465-93772289,chr12,93377689,93378513,0.11554553747796337,0.15512951702641692
chr12:121837380-121838396,chr12,121399577,121400593,0.6478738677453251,-0.5518202160985264
chr12:121078161-121079483,chr12,120640358,120641680,0.1634049880034934,-0.42044367695279955
chr12:56360467-56360909,chr12,55966683,55967125,0.338980081994913,-0.3598654420382676
chr12:133532642-133532979,chr12,132956056,132956393,1.2578832717572077,-0.4330974708238348
chr12:132834178-132834430,chr12,132257639,132257891,0.05381438351058016,0.015438277725983275
chr12:102224262-102224614,chr12,101830484,101830836,0.046240562607076256,-0.3434736251686269
chr12:93322342-93323498,chr12,92928566,92929722,0.4658787036036637,-0.4733751418634331
chr12:131606751-131606999,chr12,131122206,131122454,1.3427185784498037,-0.04398145029176169
chr12:75905219-75905518,chr12,75511439,75511738,0.4795705890642431,-0.36417846491337474
chr12:85305200-85305422,chr12,84911421,84911643,16.054354151293573,2.481887774327656
chr12:125050796-125052051,chr12,124566250,124567505,0.18209813026531316,-0.2247584695283692
chr12:132673993-132675241,chr12,132189448,132190696,0.29488889480013203,-0.03990195364332042
chr12:118454391-118454996,chr12,118016586,118017191,0.1346745903696155,-0.1312988714920217
chr12:94853336-94854307,chr12,94459560,94460531,2.189760989411086,0.39635498945164827
chr12:133303808-133304234,chr12,132727222,132727648,0.10634239373473468,0.035041168307360496
chr12:53689227-53689570,chr12,53295443,53295786,0.9294324112184463,0.48949466523911256
chr12:49176427-49177154,chr12,48782644,48783371,0.13151813608841417,0.011140528549150853
chr12:132935371-132936152,chr12,132358785,132359566,0.16242412223477748,0.04122372093278768
chr12:131977468-131977843,chr12,131492923,131493298,0.5029312983291946,-0.0353474506030539
chr12:56367636-56368172,chr12,55973852,55974388,0.11872111397419818,-0.9657550766023095
chr12:120524686-120525099,chr12,120086882,120087295,0.020363542181109803,-0.1704434601787148
chr12:6643261-6644607,chr12,6534095,6535441,0.15852573482849597,-0.4098952607981998
chr12:124911243-124911464,chr12,124426697,124426918,0.11898783665374398,-0.01246435838044993
chr12:107711603-107714107,chr12,107317826,107320330,2.0718803177041036,-0.29031750281371854
chr12:312591-313331,chr12,203425,204165,71.22378496741953,0.9593206667003861
chr12:122984995-122985644,chr12,122500448,122501097,0.25750022441221376,-0.2827657172010171
chr12:50100442-50101587,chr12,49706659,49707804,10.944968132079072,1.215312397611715
chr12:106696232-106697199,chr12,106302454,106303421,0.560863637891712,-0.4338236021198951
chr12:38557328-38557693,chr12,38163526,38163891,0.7004392086945977,0.04979886463967148
chr12:132976250-132976535,chr12,132399664,132399949,1.3398218624311617,0.03371785631551789
chr12:120426547-120428066,chr12,119988743,119990262,2.848417206375808,0.17161291786123445
chr12:22093954-22095357,chr12,21941020,21942423,82.82563485077371,1.989268118305542
chr12:5541210-5542973,chr12,5432044,5433807,93.36482894834003,2.0830911916966754
chr12:114843022-114843610,chr12,114405217,114405805,27.362120560102472,1.2920579105371495
chr12:96252555-96253029,chr12,95858777,95859251,0.1524481044046327,-0.6870244317673114
chr12:122667648-122668038,chr12,122183101,122183491,1.6864922850472592,0.8430181311335715
chr12:26985453-26986304,chr12,26832520,26833371,1.2968237615741536,-0.4013637619266595
chr12:54427025-54428709,chr12,54033241,54034925,61.92095981712883,1.3558731381479059
chr12:8332788-8333193,chr12,8180192,8180597,0.07067305082189808,0.0107258385962881
chr12:121533571-121533923,chr12,121095768,121096120,1.633060572920868,0.318521391619163
chr12:13254049-13254631,chr12,13101115,13101697,0.194626863857613,0.1886307525033721
chr12:11323771-11324331,chr12,11171172,11171732,1.146533153092102,-0.29186219134591773
chr12:113515164-113515970,chr12,113077359,113078165,133.81526842546313,1.4880207414717979
chr12:102132753-102133415,chr12,101738975,101739637,0.26864443089682466,0.012421408051453958
chr12:109531107-109531359,chr12,109093302,109093554,0.04645231045547877,-0.8522034031027745
chr12:109915131-109915638,chr12,109477326,109477833,0.60907697520014,0.28825292702263167
chr12:27396982-27397646,chr12,27244049,27244713,0.8330817070413333,-0.07843988573079752
chr12:51157498-51158842,chr12,50763715,50765059,0.5207100041468413,-0.02084575262383516
chr12:108522950-108523852,chr12,108129173,108130075,20.125166888620214,1.3943955780257815
chr12:2113343-2113881,chr12,2004177,2004715,1.087597482296356,0.2221324996996958
chr12:133161834-133162101,chr12,132585248,132585515,1.5562116628672114,-0.09641795480325412
chr12:133706528-133707594,chr12,133129942,133131008,0.979459206333825,0.36269673250468415
chr12:93861204-93861539,chr12,93467428,93467763,0.5931323208539014,0.07660287412811605
chr12:122235106-122235310,chr12,121797200,121797404,0.5804702556879828,0.06244994832910564
chr12:34371627-34372304,chr12,34218692,34219369,6.6486599723056035,0.6290137216716875
chr12:62860383-62860855,chr12,62466603,62467075,1.0355864745034469,0.6739546609815306
chr12:56727661-56727996,chr12,56333877,56334212,1.1036804302673162,0.5971461152029387
chr12:861442-863413,chr12,752276,754247,0.027765706388571173,-0.5371140252164847
chr12:124068935-124069699,chr12,123584388,123585152,0.276149900918177,-0.937973677179261
chr12:119772353-119772594,chr12,119334548,119334789,4.172265091854858,0.8281092309177518
chr12:52545937-52546363,chr12,52152153,52152579,5.126542814240254,0.5903219981747906
chr12:113530914-113531476,chr12,113093109,113093671,2.881564084625816,0.2859612296019796
chr12:132682572-132682895,chr12,132198027,132198350,0.7728905045929809,-0.02319224242593205
chr12:50560726-50561386,chr12,50166943,50167603,0.08008992229480798,-0.048785311982850216
chr12:69004220-69005377,chr12,68610440,68611597,0.5335939221925782,-0.561171274449267
chr12:14518525-14518975,chr12,14365591,14366041,1.9867996486005401,0.8651165771225929
chr12:113622761-113623931,chr12,113184956,113186126,0.3767111096304671,-0.19304735479103988
chr12:6809214-6809816,chr12,6700048,6700650,16.16921751186232,1.6676743410936978
chr12:132170874-132171202,chr12,131686329,131686657,4.6907545882982555,-0.26827400374559013
chr12:56211325-56211553,chr12,55817541,55817769,0.027306175830668827,-0.8198248682106518
chr12:54411709-54412131,chr12,54017925,54018347,4.596181883743402,0.9750133165279714
chr12:122326482-122327044,chr12,121888576,121889138,0.7055218176915921,-1.6225023129861826
chr12:100660748-100661646,chr12,100266970,100267868,0.8894905791175362,-0.8444403810316959
chr12:58014708-58015697,chr12,57620925,57621914,11.815954067898579,1.1603891697343265
chr12:8757750-8758079,chr12,8605154,8605483,1.496156316676926,-0.02768582322324662
chr12:12966123-12966349,chr12,12813189,12813415,2.0292629926337633,0.7747685148386566
chr12:63328143-63329135,chr12,62934363,62935355,0.07727403872846175,-0.583977607374001
chr12:132619197-132620960,chr12,132134652,132136415,5.33395421060862,-0.099580719524018
chr12:30948548-30949757,chr12,30795614,30796823,20.93163055436567,1.2239324539472967
chr12:126345899-126346531,chr12,125861353,125861985,33.919433688810756,0.7453972955100023
chr12:124809316-124810144,chr12,124324770,124325598,0.006983306102183109,0.009813336142618614
chr12:133463807-133464858,chr12,132887221,132888272,3.073365214612583,-0.32911374248806485
chr12:115173614-115174822,chr12,114735809,114737017,39.990224881833576,1.3728604455305844
chr12:120799372-120799912,chr12,120361569,120362109,17.475587410281033,0.928229639500085
chr12:103889148-103889843,chr12,103495370,103496065,28.481440122254476,2.041064575329524
chr12:12764751-12765205,chr12,12611817,12612271,0.2863734518218716,0.011723351109929628
chr12:14720248-14721093,chr12,14567314,14568159,16.055756246749144,0.7304056040468513
chr12:29302034-29302954,chr12,29149101,29150021,0.9515156804070999,-0.3639507246004592
chr12:498098-498920,chr12,388932,389754,0.654157152620349,-0.10932422139962572
chr12:58003880-58004249,chr12,57610097,57610466,2.853084383268612,0.35663434172066893
chr12:110939456-110940173,chr12,110501651,110502368,0.5564535633641683,-0.8533205471241204
chr12:57472274-57472619,chr12,57078491,57078836,0.8909069920615973,-0.5024897760171838
chr12:94495833-94496230,chr12,94102057,94102454,0.37443372505900013,-0.27004496559981994
chr12:105501333-105501908,chr12,105107555,105108130,0.8882544030055379,-0.06417615544404298
chr12:247455-248501,chr12,138289,139335,2.2216761805183514,0.14787717637588027
chr12:121177115-121177341,chr12,120739312,120739538,0.5218545225202312,-0.00261574793068586
chr12:7125534-7126356,chr12,7018230,7019052,0.41595720698793476,-0.3137427839245486
chr12:120554162-120555224,chr12,120116358,120117420,0.37258176224165296,0.14415288368701246
chr12:113772633-113772934,chr12,113334828,113335129,0.15459788830307009,-1.361676027850205
chr12:124421581-124422163,chr12,123937034,123937616,0.411718869573422,0.010879373240042445
chr12:117536290-117537421,chr12,117098485,117099616,0.019891767616355884,-0.05356640187288738
chr12:52345531-52345903,chr12,51951747,51952119,0.36779232990015703,-0.8978749278750747
chr12:77272632-77273216,chr12,76878852,76879436,0.8377350512046184,0.18029443030476164
chr12:4479522-4479973,chr12,4370356,4370807,3.1159996262116483,-0.040285861080535966
chr12:56136783-56137784,chr12,55742999,55744000,1.093708996899921,-0.535613516786306
chr12:118541054-118542135,chr12,118103249,118104330,0.18595083255669634,-0.24063526336778904
chr12:122064176-122065142,chr12,121626271,121627236,0.0654852416527166,-0.490836209000313
chr12:115109503-115110061,chr12,114671698,114672256,30.30730602896536,1.476133760556198
chr12:123848617-123849919,chr12,123364070,123365372,0.0466718068373433,-0.40411691622106877
chr12:99288222-99289374,chr12,98894444,98895596,82.00662097790024,1.7629252163834943
chr12:132601226-132601984,chr12,132116681,132117439,0.7982183777626368,-2.909932370834079e-05
chr12:6798113-6798922,chr12,6688947,6689756,1.0947841953411168,0.6061083095927049
chr12:81471569-81472119,chr12,81077790,81078340,23.584024616234252,1.8135556929170238
chr12:75699310-75699513,chr12,75305530,75305733,0.17055451656255013,0.03501387458499182
chr12:133065843-133066393,chr12,132489257,132489807,0.08747004674243927,-0.2913253316380363
chr12:90101436-90104065,chr12,89707659,89710288,2.4540132207353005,-0.028226170538851614
chr12:96183873-96185199,chr12,95790095,95791421,6.4146787270360655,0.2520409326993457
chr12:6772258-6772579,chr12,6663092,6663413,0.5440503672320482,-0.22246192612219284
chr12:123450868-123451207,chr12,122966321,122966660,0.8956665819724762,0.5364055736658535
chr12:56881401-56882702,chr12,56487617,56488918,15.674194206603035,0.6048620259725435
chr12:125347784-125348688,chr12,124863238,124864142,0.4927473735885535,-0.18280794314772073
chr12:106979429-106981086,chr12,106585651,106587308,111.75090060468222,2.116309533338105
chr12:6676999-6677755,chr12,6567833,6568589,0.04274087865346812,-0.6269507611092442
chr12:126168440-126168658,chr12,125683894,125684112,13.46773501983312,1.6189549324850432
chr12:122265374-122265954,chr12,121827468,121828048,0.8856048261785353,-0.001638345378385299
chr12:115889597-115889995,chr12,115451792,115452190,7.765756392279669,0.985473688669688
chr12:132842538-132842784,chr12,132265952,132266198,0.4539029803199883,-0.01629340842128328
chr12:3947922-3948620,chr12,3838756,3839454,6.349435381962891,0.2926618522422888
chr12:112123246-112124059,chr12,111685442,111686255,0.5324922577752693,-0.1455541167176857
chr12:100594486-100594799,chr12,100200708,100201021,0.24669219759339941,-0.3911988069005196
chr12:48591977-48592785,chr12,48198194,48199002,13.610009319078511,1.796582138951594
chr12:100535916-100536620,chr12,100142138,100142842,0.44101105062706075,-0.3062441179400714
chr12:30907359-30908245,chr12,30754425,30755311,0.17449643741197998,-0.34246902100573867
chr12:112450905-112451856,chr12,112013101,112014052,0.16569222633266373,-0.24230132957572437
chr12:130339683-130343584,chr12,129855138,129859039,0.9273828812589774,0.011388079440809856
chr12:97300802-97301287,chr12,96907024,96907509,2.577789271575157,0.49670877652900175
chr12:104323017-104324811,chr12,103929239,103931033,0.45045785668736277,-0.5144683267416031
chr12:125578348-125578588,chr12,125093802,125094042,0.0496136477411686,0.03480070849150334
chr12:132900224-132901089,chr12,132323638,132324503,0.7004752485249538,0.018979116631818237
chr12:65003793-65004899,chr12,64610013,64611119,0.18476364970394232,-0.3018901350492568
chr12:4430043-4430747,chr12,4320877,4321581,0.008725721003490545,-0.5287723062387214
chr12:66217627-66220181,chr12,65823847,65826401,33.40618261256112,0.6329326436119354
chr12:133294088-133294878,chr12,132717502,132718292,63.122719359847494,-0.3452695558218183
chr12:19592183-19593685,chr12,19439249,19440751,1.0327523449552312,0.04228104798483056
chr12:50016973-50017466,chr12,49623190,49623683,0.3304515227832781,0.03549007310941938
chr12:76424634-76426316,chr12,76030854,76032536,6.105448011229677,0.39900644010527087
chr12:96640797-96641167,chr12,96247019,96247389,0.12707897086673886,0.018300942673776716
chr12:50188655-50188961,chr12,49794872,49795178,0.7018417040462528,0.032444861921218406
chr12:76741909-76742286,chr12,76348129,76348506,0.1115440119094824,-0.3975171180471633
chr12:31944806-31945230,chr12,31791872,31792296,0.8111263250200571,0.046133591696328496
chr12:27166996-27167464,chr12,27014063,27014531,0.06535908033612413,-0.46081152791599334
chr12:6309152-6310392,chr12,6199986,6201226,18.292191415581883,1.1055696151309617
chr12:111020507-111021192,chr12,110582702,110583387,0.20540287221082332,-0.28516351103479987
chr12:132827375-132827725,chr12,132250822,132251172,1.5788995506323207,0.004327564149355298
chr12:5539895-5540703,chr12,5430729,5431537,37.04545674716765,1.9523231739550597
chr12:133263462-133264711,chr12,132686876,132688125,0.15158722302233504,-0.5077878038113616
chr12:28127890-28128575,chr12,27974957,27975642,15.59562048435648,0.9974240867315075
chr12:132930013-132930247,chr12,132353427,132353661,7.52200255414599,0.5976043505064553
chr12:42984087-42984380,chr12,42590285,42590578,3.721014320712243,0.7108459110175661
chr12:124798796-124799224,chr12,124314250,124314678,0.40721500289412244,-0.000632485430563429
chr12:46661054-46663408,chr12,46267271,46269625,9.125160712759802,0.713933664915921
chr12:53645719-53646071,chr12,53251935,53252287,1.0351965927077713,-1.5891243240050907
chr12:102091044-102092366,chr12,101697266,101698588,0.33891844096993007,-0.19890080662232681
chr12:7046237-7047257,chr12,6937074,6938094,0.8088975877243841,-0.3092949778650855
chr12:96350518-96350721,chr12,95956740,95956943,6.216427852149834,0.14462152891614466
chr12:122906404-122907011,chr12,122421857,122422464,0.26381677077395593,-0.5373122336079311
chr12:132520325-132520947,chr12,132035780,132036402,1.122685702329861,0.006305835908581261
chr12:132263617-132263856,chr12,131779072,131779311,0.0161322734123873,0.0050596937876271385
chr12:69327021-69327532,chr12,68933241,68933752,32.72184214871789,1.6894155998448714
chr12:53440579-53440840,chr12,53046795,53047056,0.27003713080667985,-1.6054502031441324
chr12:52684945-52685222,chr12,52291161,52291438,8.248135998135853,0.27982973283736295
chr12:25348039-25348399,chr12,25195105,25195465,0.02622031045152132,-0.7643149145148004
chr12:65218245-65219143,chr12,64824465,64825363,23.598754401385243,1.4920346299827612
chr12:53774336-53774603,chr12,53380552,53380819,0.22044832721331253,0.480150657785016
chr12:115120774-115122945,chr12,114682969,114685140,51.68587833588586,1.3360032551615892
chr12:132568607-132569715,chr12,132084062,132085170,1.059176384185802,0.1446020975345164
chr12:70132340-70133559,chr12,69738560,69739779,0.08510990039511947,-0.37197024622511454
chr12:114029318-114029752,chr12,113591513,113591947,8.962874903385329,0.9686455373085825
chr12:121734045-121735169,chr12,121296242,121297366,0.5246876221205271,-0.7915469066232099
chr12:21810488-21810766,chr12,21657554,21657832,0.4563020153728798,0.294363733665737
chr12:132879966-132880288,chr12,132303380,132303702,0.9636030798355648,-0.015840576365662315
chr12:9436217-9436654,chr12,9283621,9284058,0.4679367162364995,-0.5917832032705365
chr12:54423427-54423712,chr12,54029643,54029928,19.591170332016343,1.4882490957266774
chr12:49658246-49659175,chr12,49264463,49265392,1.5861326988815903,0.27971375616359107
chr12:31079243-31079878,chr12,30926309,30926944,11.95100711555395,1.2188336718959862
chr12:125039119-125039344,chr12,124554573,124554798,1.551089082751319,-0.4933245004077735
chr12:77157518-77158405,chr12,76763738,76764625,0.30580335311286927,-0.7822410062245555
chr12:100378243-100378582,chr12,99984465,99984804,0.06919423899305605,-0.1655095500821556
chr12:115112014-115112627,chr12,114674209,114674822,42.858475151546884,0.5136054321820629
chr12:95466650-95467464,chr12,95072874,95073688,0.917652203267479,-0.1314550121327145
chr12:132859467-132859952,chr12,132282881,132283366,6.1442564297537645,0.31444134757494985
chr12:124929872-124930161,chr12,124445326,124445615,0.9498909953867343,0.027613271593555432
chr12:56522240-56522454,chr12,56128456,56128670,0.4838863247561552,0.42514881524613285
chr12:107974842-107975305,chr12,107581065,107581528,14.460155397496909,0.18644292850806132
chr12:49582096-49582881,chr12,49188313,49189098,0.9368087784822197,0.11413521409115221
chr12:118809324-118811021,chr12,118371519,118373216,0.5130944036700231,-0.9513965575292932
chr12:52207896-52208873,chr12,51814112,51815089,18.853398779858914,0.9079683392010816
chr12:51476859-51477552,chr12,51083076,51083769,0.5204042840739908,0.6310156431570829
chr12:51632489-51633162,chr12,51238705,51239378,0.0750588313405332,-0.2120134410768576
chr12:120031494-120033212,chr12,119593689,119595407,60.96614047821841,2.049245970769813
chr12:6438272-6438931,chr12,6329106,6329765,0.17443558924160912,-0.007349110823330615
chr12:110905879-110907183,chr12,110468074,110469378,0.742059070913435,-1.1722811773385013
chr12:53715133-53715516,chr12,53321349,53321732,1.1687690920433287,0.06006533398032408
chr12:49782965-49783193,chr12,49389182,49389410,1.4670843434411691,0.17508917204810373
chr12:49760221-49761127,chr12,49366438,49367344,1.1679907540783057,-1.6446516962354714
chr12:113659038-113659657,chr12,113221233,113221852,0.2563747056955483,-0.43558985514935267
chr12:54412990-54413346,chr12,54019206,54019562,5.822738106709204,0.621835811737505
chr12:53399872-53400896,chr12,53006088,53007112,0.39714072993508226,-0.43993133092810455
chr12:133308488-133310334,chr12,132731902,132733748,0.7552376757167532,0.04817963390067802
chr12:128751041-128753151,chr12,128266496,128268606,171.40601145381981,1.9772134488794553
chr12:72665683-72667551,chr12,72271903,72273771,125.72013164333794,1.8687504101175845
chr12:49075489-49076301,chr12,48681706,48682518,0.19305752457538491,-0.34147767092514875
chr12:123754049-123754373,chr12,123269502,123269826,2.308759564771961,1.1266556000809862
chr12:122150513-122151091,chr12,121712607,121713185,0.5266801742096485,-0.9444189920409406
chr12:132413338-132414801,chr12,131928793,131930256,0.24682003953439446,-0.9121007111782251
chr12:104697348-104697984,chr12,104303570,104304206,50.59902710194738,1.234766676105117
chr12:114838312-114838889,chr12,114400507,114401084,22.59367394695864,1.4082797442438106
chr12:125145445-125145669,chr12,124660899,124661123,0.5196294800071705,0.0013996357267772618
chr12:66122788-66123328,chr12,65729008,65729548,57.74145333154506,2.2369999811349253
chr12:41086522-41087102,chr12,40692720,40693300,52.7829992305393,3.6778599902424385
chr12:93963963-93967395,chr12,93570187,93573619,69.1930837669645,1.4070692752087077
chr12:58145853-58146360,chr12,57752070,57752577,0.4823063185558131,-0.697690385617554
chr12:82152320-82152674,chr12,81758541,81758895,1.1380418378453396,0.304689188803547
chr12:117593353-117593699,chr12,117155548,117155894,1.3606926763638207,0.00602867828940811
chr12:70636617-70637749,chr12,70242837,70243969,0.7701669638438193,-0.20328069160562262
chr12:89745168-89748144,chr12,89351391,89354367,8.833457804144128,0.5703565255221278
chr12:117175623-117176436,chr12,116737818,116738631,2.252341137121928,-0.1300932914707013
chr12:10826531-10826786,chr12,10673932,10674187,0.558788944365861,0.10816375011377118
chr12:110841021-110841548,chr12,110403216,110403743,0.6644173685467276,-1.6288483964551177
chr12:53297442-53297824,chr12,52903658,52904040,1.2200857859132779,-1.2379121927895986
chr12:65152869-65153489,chr12,64759089,64759709,0.17694808014635505,0.6248944498380808
chr12:28123023-28123773,chr12,27970090,27970840,5.704129482028734,0.7678228216503948
chr12:122750769-122751228,chr12,122266222,122266681,0.5017976053638978,-0.0035459614529993366
chr12:4647844-4648053,chr12,4538678,4538887,0.6364032869192134,-0.29450580443955404
chr12:108079442-108079893,chr12,107685665,107686116,0.03408411379580639,-0.3484698823398545
chr12:113590806-113591304,chr12,113153001,113153499,0.9702204546471704,-0.07702228973766742
chr12:133067072-133067735,chr12,132490486,132491149,5.521243908398569,0.4732502356423488
chr12:6579555-6580429,chr12,6470389,6471263,0.20545579356904745,-0.6929800832166243
chr12:133369195-133370290,chr12,132792609,132793704,0.13624153329768238,-0.03536669594094187
chr12:69633272-69634095,chr12,69239492,69240315,0.1803985226790891,-0.5761930243722704
chr12:125549672-125550311,chr12,125065126,125065765,0.1880579578677584,-0.40898688535708555
chr12:111180006-111181028,chr12,110742201,110743223,0.191337119001544,0.19561043818121077
chr12:56101212-56101600,chr12,55707428,55707816,0.02594919188093123,-0.07258446840885265
chr12:96336245-96337411,chr12,95942467,95943633,0.042683218652666034,-0.4246502324641531
chr12:54519768-54520457,chr12,54125984,54126673,21.18392205995212,1.4861866235783485
chr12:115135925-115136350,chr12,114698120,114698545,28.701552479017195,1.7204832840412712
chr12:57916322-57916810,chr12,57522539,57523027,0.5395163838071414,-0.271200752279618
chr12:50898621-50899164,chr12,50504838,50505381,0.2712564467577814,-0.2436392499865216
chr12:117318708-117319521,chr12,116880903,116881716,5.32570806779121,0.664542849639028
chr12:2903389-2905189,chr12,2794223,2796023,20.56120734001513,1.6448472548027753
chr12:2861782-2862472,chr12,2752616,2753306,14.493144434652457,1.2374851537851568
chr12:298228-298500,chr12,189062,189334,7.16315595468957,1.380986262715775
chr12:101801047-101802153,chr12,101407269,101408375,0.06706838432244788,-0.11489796644093823
chr12:127765276-127765515,chr12,127280731,127280970,20.90208927545824,1.716491303723846
chr12:510523-510791,chr12,401357,401625,0.6071843535423486,0.11580845265061558
chr12:10765955-10766331,chr12,10613356,10613732,1.969945847387183,0.686536167323066
chr12:52994772-52995312,chr12,52600988,52601528,103.64303833806497,1.4309525259611697
chr12:58238840-58241046,chr12,57845057,57847263,0.22523060221894325,-0.882668609524757
chr12:80083531-80085154,chr12,79689751,79691374,42.651096392236035,1.625854440068004
chr12:6729248-6730310,chr12,6620082,6621144,97.84087245646306,0.6783319263892092
chr12:6833058-6833491,chr12,6723892,6724325,0.3927546739816415,0.024760490724293472
chr12:123459151-123460032,chr12,122974604,122975485,0.18485691264260715,-0.7721192609647257
chr12:54378696-54380102,chr12,53984912,53986318,67.30711969957892,1.7653074678024188
chr12:49961630-49962219,chr12,49567847,49568436,1.16423284918854,0.24128815597233289
chr12:119591856-119592176,chr12,119154051,119154371,38.26208725171512,1.2940236972696413
chr12:58013171-58013652,chr12,57619388,57619869,19.749028845294816,1.4387881154515356
chr12:105724272-105725052,chr12,105330494,105331274,0.5860771068082904,0.08925691390424599
chr12:105629690-105630099,chr12,105235912,105236321,0.08605002484162574,0.12058322076660129
chr12:49463441-49463989,chr12,49069658,49070206,0.753620092064967,-0.08288351394578039
chr12:132663322-132663748,chr12,132178777,132179203,6.0928150277139395,-0.37585947082515564
chr12:121890223-121890510,chr12,121452420,121452707,8.917117799685244,-0.37704017423426395
chr12:101109863-101111622,chr12,100716085,100717844,80.94127281700435,1.0655129862732404
chr12:77718453-77719440,chr12,77324673,77325660,5.09698334964043,0.8352795996121183
chr12:58166252-58166741,chr12,57772469,57772958,0.2686166644475757,-0.1420001777848686
chr12:72233323-72233635,chr12,71839543,71839855,0.4885733303768149,0.06273997931854597
chr12:47224912-47225664,chr12,46831129,46831881,107.45762072968584,3.474394595415244
chr12:53591254-53591767,chr12,53197470,53197983,33.30743440633133,0.9360578684439095
chr12:110337980-110338591,chr12,109900175,109900786,0.14271138799370495,-0.07791736014589934
chr12:2999665-3000638,chr12,2890499,2891472,0.12542125855039785,-0.16607859252573598
chr12:11653232-11653775,chr12,11500298,11500841,36.85461180898505,1.9002546366537318
chr12:106975195-106975714,chr12,106581417,106581936,29.577849856291422,2.034436935311989
chr12:95397382-95397611,chr12,95003606,95003835,0.34472298630815745,-0.6817497021045655
chr12:57399868-57400226,chr12,57006084,57006442,0.0016604014802821564,-0.7757279032978279
chr12:81102034-81102716,chr12,80708255,80708937,40.156020974536034,2.5990311060417914
